id,home_quality,home_sqft,garage_cars,home_age,yr_remod,full_bath,masonry_veneer_area,total_rooms_above_ground,neighborhood,home_type,sale_price
2160,7,3205.0,2.0,4,2003,2,0.0,6,CollgCr,Newer 1 Story,185000
2552,6,1872.0,1.0,72,1950,1,0.0,4,NAmes,Older 1 Story,129800
41,7,3614.0,2.0,5,2005,2,226.0,7,NridgHt,Newer 1 Story,220000
742,4,2697.0,1.0,74,1995,1,0.0,6,BrkSide,1.5 Story Finished,133000
686,4,2677.0,1.0,60,1996,2,0.0,6,NAmes,1.5 Story Finished,133500
1630,6,2937.0,2.0,14,1994,2,0.0,7,Gilbert,Newer 2 Story,168000
191,6,2832.0,2.0,88,1994,1,0.0,6,OldTown,Older 2 Story,140750
59,7,3353.0,2.0,9,2001,2,180.0,8,Gilbert,Newer 2 Story,222500
2632,5,2224.0,1.0,44,1962,1,0.0,6,NAmes,Split Foyer,134500
1835,8,3296.0,2.0,3,2004,2,0.0,6,Somerst,1 Story PUD,214000
2675,5,2321.0,2.0,67,1950,1,0.0,5,OldTown,2 Family Conversion,119900
1503,4,2880.0,0.0,53,1955,2,270.0,8,Edwards,Duplex,118000
1963,5,2398.0,1.0,47,2002,1,45.0,6,NAmes,Newer 1 Story,135000
1352,6,3051.0,2.0,85,2000,1,0.0,8,BrkSide,1.5 Story Finished,207000
1519,6,3451.0,2.0,83,1950,2,0.0,7,SWISU,1.5 Story Finished,136500
1305,4,2083.0,1.0,54,2000,1,0.0,4,OldTown,Newer 1 Story,107900
2014,6,2798.0,2.0,69,1950,1,0.0,6,BrkSide,1.5 Story Finished,126000
1,6,3264.0,2.0,50,1960,1,112.0,7,NAmes,Newer 1 Story,215000
1052,10,4860.0,3.0,1,2008,2,272.0,9,NridgHt,Newer 2 Story,426000
622,5,2490.0,1.0,59,2007,1,0.0,5,NAmes,Newer 1 Story,147000
913,6,2488.0,2.0,93,2000,1,0.0,6,Crawfor,Older 1 Story,147500
1058,9,4606.0,3.0,1,2007,2,480.0,7,NridgHt,Newer 1 Story,383000
2348,7,4321.0,2.0,18,1988,2,102.0,6,NWAmes,Newer 1 Story,241500
1527,6,2340.0,2.0,94,1995,1,0.0,6,Crawfor,1.5 Story Finished,147500
709,2,920.0,1.0,69,1950,1,0.0,4,OldTown,Older 1 Story,45000
619,6,3478.0,2.0,56,1953,1,238.0,7,NAmes,Newer 1 Story,167000
2150,7,3131.0,2.0,5,2002,2,214.0,7,CollgCr,Newer 2 Story,200000
2704,5,1889.0,1.0,70,1950,1,0.0,4,SWISU,Older 1 Story,80000
2839,5,2300.0,2.0,51,1990,1,0.0,5,Edwards,Newer 1 Story,115000
1242,6,2689.0,1.0,52,1956,1,74.0,6,NAmes,Newer 1 Story,139000
2714,6,2512.0,2.0,28,1978,1,203.0,6,Sawyer,Newer 2 Story,149500
799,4,2561.0,1.0,69,1950,1,0.0,7,Edwards,Older 2 Story,108000
1260,4,1294.0,0.0,108,2000,2,0.0,7,OldTown,2 Family Conversion,106250
2107,7,3306.0,3.0,1,2006,2,0.0,5,CollgCr,Newer 1 Story,194000
2486,5,2600.0,2.0,44,1962,1,51.0,6,Sawyer,Newer 1 Story,129500
1911,5,3912.0,3.0,39,1968,2,0.0,8,NAmes,Duplex,126000
896,5,2641.0,1.0,59,1950,1,0.0,6,Edwards,Newer 1 Story,120000
272,7,3563.0,2.0,6,2005,2,109.0,7,CollgCr,Newer 1 Story,213000
2521,8,2936.0,2.0,26,1980,1,0.0,4,Greens,1 Story PUD,190000
2324,6,2731.0,2.0,13,1994,2,112.0,6,Gilbert,Newer 1 Story,183500
1953,7,2652.0,1.0,44,1999,2,364.0,6,NAmes,Split or Multi-Level,172000
1479,7,3942.0,3.0,1,2007,2,212.0,6,CollgCr,Newer 1 Story,218836
1317,6,3066.0,2.0,103,2000,2,0.0,7,OldTown,2 Family Conversion,163000
1750,7,3569.0,2.0,1,2006,2,0.0,6,Gilbert,Newer 1 Story,206580
2815,6,2574.0,2.0,1,2006,2,0.0,8,CollgCr,Newer 2 Story,163990
2692,5,2116.0,1.0,96,2004,1,0.0,7,IDOTRR,Older 2 Story,116500
1090,7,2960.0,2.0,6,2003,2,0.0,7,Gilbert,Newer 2 Story,188000
1912,5,2505.0,2.0,41,1966,2,87.0,6,NAmes,Split Foyer,175000
1634,8,2825.0,2.0,19,1988,2,0.0,5,StoneBr,1 Story PUD,182000
1974,5,2386.0,2.0,81,1980,1,0.0,5,OldTown,Older 1 Story,103000
634,6,2273.0,1.0,50,1998,2,0.0,6,NAmes,Newer 1 Story,149500
1683,7,2435.0,1.0,29,1978,2,0.0,4,NPkVill,1 Story PUD,142500
2199,5,3064.0,1.0,81,1950,1,0.0,6,Crawfor,Older 1 Story,136500
2789,6,2434.0,2.0,13,1994,2,0.0,5,Landmrk,2 Story PUD,137000
1018,7,3891.0,2.0,20,1988,2,102.0,6,NWAmes,Newer 1 Story,226500
14,7,3147.0,2.0,20,1990,1,0.0,5,Gilbert,Newer 1 Story,171500
2782,5,2441.0,2.0,30,1976,1,0.0,6,CollgCr,Split or Multi-Level,132500
2626,3,1440.0,2.0,57,1950,2,340.0,6,NAmes,Duplex,87500
1175,7,3193.0,2.0,7,2001,2,513.0,7,Somerst,Newer 2 Story,223000
1232,6,3318.0,2.0,46,2005,1,237.0,7,NAmes,Newer 1 Story,174000
2590,5,2038.0,1.0,55,1991,1,0.0,4,NAmes,Newer 1 Story,142000
2463,8,3754.0,2.0,0,2006,2,0.0,7,Somerst,Newer 1 Story,232600
2358,6,2833.0,2.0,32,1999,1,99.0,5,NWAmes,Newer 1 Story,181000
1699,8,4126.0,3.0,1,2006,2,248.0,7,NridgHt,Newer 1 Story,250000
115,7,3190.0,2.0,22,1988,2,42.0,7,NWAmes,Newer 2 Story,196500
589,6,2768.0,1.0,40,1969,1,200.0,5,NWAmes,Newer 1 Story,113000
2821,6,1925.0,0.0,31,1975,2,250.0,4,Edwards,Duplex,127500
1846,6,2769.0,2.0,7,2000,2,216.0,4,Somerst,2 Story PUD,177000
1805,6,4345.0,3.0,3,2004,2,353.0,9,Somerst,Newer 2 Story,265000
1853,8,4687.0,2.0,9,1998,2,0.0,8,Somerst,Newer 2 Story,312500
564,8,4892.0,3.0,29,1980,2,115.0,6,Veenker,Newer 1 Story,275000
1771,7,4444.0,3.0,12,1995,2,290.0,9,NoRidge,Newer 2 Story,290000
90,6,3163.0,2.0,36,2002,2,250.0,7,Sawyer,Newer 1 Story,169000
2684,5,1437.0,1.0,85,1950,1,0.0,4,BrkSide,Older 1 Story,89000
13,6,2647.0,2.0,12,1998,2,0.0,7,Gilbert,Newer 2 Story,180400
445,8,5715.0,3.0,6,2004,2,296.0,7,NridgHt,Newer 1 Story,284000
1914,5,2099.0,1.0,49,1958,1,1.0,5,NAmes,Newer 1 Story,114500
2811,7,3886.0,3.0,1,2006,2,196.0,7,CollgCr,Newer 1 Story,212900
850,7,3448.0,2.0,8,2002,2,0.0,6,CollgCr,Newer 1 Story,187100
2225,6,3528.0,2.0,39,1968,2,0.0,7,Crawfor,Newer 1 Story,215000
1477,7,2872.0,2.0,4,2004,2,0.0,6,CollgCr,Newer 2 Story,185900
399,4,2388.0,2.0,39,1970,1,0.0,5,NAmes,Newer 1 Story,120500
2431,5,2942.0,2.0,1,2005,2,0.0,7,Gilbert,Newer 2 Story,192140
1605,5,1896.0,1.0,26,2008,1,0.0,5,Mitchel,Newer 1 Story,130500
897,4,1769.0,1.0,64,1950,2,0.0,9,Edwards,1.5 Story Finished,98000
1426,9,5895.0,3.0,0,2008,2,554.0,7,CollgCr,Newer 1 Story,475000
2240,5,2376.0,1.0,87,1950,1,0.0,6,IDOTRR,Older 1 Story,67000
1706,8,4532.0,3.0,0,2007,1,300.0,8,NridgHt,Newer 2 Story,325624
2252,7,3394.0,2.0,5,2002,1,0.0,4,Mitchel,Newer 1 Story,245000
1136,5,2804.0,2.0,4,2004,1,0.0,6,SawyerW,Newer 1 Story,159000
1877,5,2661.0,2.0,42,1965,1,168.0,6,NAmes,Newer 1 Story,156000
1182,6,2980.0,2.0,24,1984,2,0.0,6,Veenker,Newer 1 Story,162500
1016,6,3714.0,2.0,58,1950,2,44.0,6,Gilbert,Newer 1 Story,133000
2436,7,2685.0,2.0,3,2003,2,0.0,8,Gilbert,Newer 2 Story,180000
1607,5,1954.0,1.0,26,2005,1,0.0,6,Mitchel,Newer 1 Story,134500
1233,6,2826.0,1.0,46,1962,1,305.0,6,NAmes,Split or Multi-Level,165000
419,5,2072.0,1.0,42,1967,1,60.0,5,NAmes,Newer 1 Story,100000
633,7,3099.0,2.0,49,1960,1,128.0,5,NAmes,Newer 1 Story,176000
2722,5,3996.0,2.0,51,1974,1,0.0,6,Sawyer,Newer 1 Story,170000
469,7,3588.0,3.0,2,2007,2,130.0,7,Blmngtn,1 Story PUD,174000
1365,6,2388.0,1.0,83,1950,2,0.0,6,IDOTRR,1.5 Story Finished,127000
1098,7,2932.0,2.0,9,1999,2,0.0,7,Gilbert,Newer 2 Story,185900
711,5,1349.0,1.0,71,1996,1,0.0,4,OldTown,Older 1 Story,91300
2808,6,3926.0,2.0,3,2003,2,120.0,7,CollgCr,Newer 1 Story,200000
1959,6,3201.0,1.0,58,1950,2,320.0,7,NAmes,1.5 Story Finished,143000
2720,5,3423.0,2.0,48,1958,2,0.0,8,Sawyer,1.5 Story Finished,172500
2170,4,2696.0,2.0,44,1963,1,20.0,4,Edwards,Newer 1 Story,110000
603,4,3170.0,3.0,52,1957,1,160.0,6,NAmes,Newer 1 Story,140000
2113,6,3068.0,2.0,1,2006,2,0.0,6,CollgCr,Newer 1 Story,176432
1146,6,3068.0,2.0,17,1991,2,88.0,6,SawyerW,Newer 1 Story,179200
2105,7,3056.0,2.0,2,2007,2,80.0,6,CollgCr,Newer 1 Story,203000
1786,7,4332.0,3.0,0,2007,2,0.0,7,Somerst,Newer 1 Story,248328
961,9,4167.0,3.0,1,2008,2,406.0,7,Timber,Newer 1 Story,316500
1405,7,1898.0,1.0,60,1950,1,0.0,5,Edwards,1.5 Story Finished,125600
1324,5,2276.0,1.0,49,1959,1,164.0,5,OldTown,Newer 1 Story,110000
1986,4,2228.0,1.0,87,1950,1,0.0,5,OldTown,Older 1 Story,108500
307,5,2088.0,2.0,58,1952,1,0.0,4,IDOTRR,Newer 1 Story,55993
180,5,2900.0,1.0,62,2009,1,0.0,7,OldTown,1.5 Story Finished,129000
2896,6,2800.0,2.0,19,1987,2,72.0,5,Timber,Newer 1 Story,176000
668,6,3124.0,1.0,46,1963,1,295.0,6,NAmes,Newer 1 Story,154000
1582,6,3090.0,2.0,22,1986,2,228.0,6,Timber,Newer 1 Story,180000
2285,5,2812.0,2.0,31,1976,1,0.0,6,MeadowV,1 Story PUD,134000
2079,6,3936.0,2.0,57,2001,2,0.0,7,Edwards,Newer 1 Story,243000
2272,8,4053.0,3.0,5,2003,2,236.0,9,Timber,Newer 1 Story,270000
2250,6,2648.0,2.0,24,1983,1,0.0,5,Mitchel,Newer 1 Story,134000
502,7,4649.0,3.0,16,1993,2,256.0,9,NoRidge,Newer 2 Story,260000
2166,7,2713.0,2.0,1,2006,2,0.0,7,CollgCr,Newer 2 Story,168675
1622,6,2484.0,2.0,13,1994,2,32.0,7,Gilbert,Split or Multi-Level,160000
1299,5,1764.0,0.0,118,1996,1,0.0,5,OldTown,1.5 Story Finished,95000
832,6,2566.0,2.0,4,2006,2,0.0,7,CollgCr,Newer 2 Story,173000
2470,7,3166.0,2.0,0,2006,2,0.0,5,Somerst,Newer 1 Story,187750
1017,7,3426.0,2.0,22,1991,2,123.0,7,NWAmes,Newer 2 Story,215000
1384,5,2416.0,1.0,41,1967,1,340.0,6,Sawyer,Newer 1 Story,120000
1790,7,3672.0,2.0,2,2006,2,143.0,7,Somerst,Newer 1 Story,249000
2530,7,3145.0,2.0,39,1967,2,264.0,7,NWAmes,Newer 1 Story,164500
2027,7,2472.0,2.0,78,1990,1,0.0,6,OldTown,Older 2 Story,140000
683,5,1704.0,1.0,57,1952,1,0.0,4,NAmes,Newer 1 Story,118900
823,8,3840.0,3.0,1,2008,2,0.0,6,CollgCr,Newer 1 Story,239900
2374,6,2578.0,2.0,31,1975,2,0.0,4,NPkVill,1 Story PUD,146300
1594,5,2579.0,2.0,33,1975,1,0.0,6,MeadowV,1 Story PUD,124000
2049,5,2232.0,1.0,44,1963,1,0.0,6,Sawyer,2 Family Conversion,130000
1813,7,3237.0,2.0,7,2001,2,108.0,6,SawyerW,Newer 1 Story,179000
365,7,3366.0,2.0,19,1990,2,0.0,5,Gilbert,Newer 1 Story,180500
176,4,1714.0,1.0,65,1950,1,0.0,4,OldTown,Older 1 Story,80000
510,8,3991.0,3.0,1,2009,2,194.0,7,Somerst,Newer 1 Story,287090
1326,5,1190.0,1.0,52,1956,1,0.0,4,OldTown,Newer 1 Story,97000
2423,7,3277.0,2.0,4,2002,2,40.0,5,Blmngtn,1 Story PUD,246990
1631,6,2910.0,2.0,43,1964,1,138.0,6,Gilbert,Newer 1 Story,154204
1263,7,3119.0,2.0,50,2001,1,125.0,6,NAmes,Newer 1 Story,186000
1046,5,2196.0,1.0,36,1972,2,356.0,6,BrDale,2 Story PUD,111750
1424,7,2468.0,2.0,1,2007,2,0.0,6,CollgCr,Newer 2 Story,177439
1031,7,3250.0,2.0,32,1976,2,660.0,8,NWAmes,Newer 2 Story,205000
1635,8,3117.0,2.0,17,1990,1,0.0,4,StoneBr,1 Story PUD,212000
309,8,3765.0,2.0,6,2005,2,186.0,5,Crawfor,1 Story PUD,246000
1020,7,3118.0,2.0,25,1983,2,174.0,6,NWAmes,Newer 1 Story,181900
178,5,2726.0,2.0,81,2001,1,0.0,6,OldTown,1.5 Story Finished,130000
1975,5,2056.0,2.0,97,2002,2,0.0,7,OldTown,Older 2 Story,132000
2096,7,3236.0,2.0,13,2001,2,0.0,7,SawyerW,Newer 2 Story,220000
865,8,4063.0,2.0,8,2001,2,0.0,7,CollgCr,Newer 1 Story,236500
385,8,3319.0,2.0,0,2009,2,110.0,8,Somerst,Newer 2 Story,263435
1362,6,3641.0,2.0,70,1958,2,0.0,9,IDOTRR,1.5 Story Finished,141000
1091,7,3267.0,2.0,5,2003,2,196.0,9,Gilbert,Newer 2 Story,213000
317,7,2948.0,2.0,1,2010,2,0.0,6,Timber,Newer 1 Story,179781
1076,8,3234.0,2.0,2,2007,2,176.0,6,NridgHt,1 Story PUD,234250
485,8,3518.0,3.0,7,2002,2,0.0,8,Gilbert,Newer 2 Story,257500
2021,6,2126.0,1.0,81,1950,1,0.0,5,BrkSide,Older 1 Story,102000
2604,3,2822.0,3.0,91,1950,1,0.0,6,OldTown,1.5 Story Finished,105000
1615,8,5055.0,2.0,37,1970,2,0.0,8,NAmes,Newer 1 Story,268000
473,7,2837.0,2.0,4,2006,2,16.0,5,Blmngtn,1 Story PUD,180000
1316,7,2427.0,2.0,80,2005,2,0.0,7,OldTown,Older 2 Story,161000
244,4,1238.0,1.0,64,2006,1,0.0,6,Edwards,Newer 1 Story,84900
152,5,2240.0,1.0,52,1958,1,0.0,5,NAmes,2 Family Conversion,119000
1588,8,4820.0,3.0,3,2006,2,674.0,7,Timber,Newer 1 Story,370000
2111,7,3064.0,2.0,2,2006,2,0.0,6,CollgCr,Newer 1 Story,175900
1854,8,3466.0,2.0,13,1995,1,0.0,5,Veenker,1 Story PUD,279700
2575,5,2874.0,1.0,49,1957,1,0.0,6,NAmes,Newer 1 Story,132000
867,9,4329.0,3.0,9,2000,2,204.0,8,CollgCr,Newer 2 Story,313000
2879,4,2543.0,1.0,86,1950,1,0.0,7,IDOTRR,1.5 Story Finished,108000
1494,7,2799.0,2.0,5,2004,2,92.0,7,Edwards,Newer 2 Story,165400
2771,6,2753.0,2.0,11,1995,2,68.0,6,CollgCr,Newer 2 Story,187000
496,8,5066.0,3.0,14,1996,2,506.0,9,NoRidge,Newer 2 Story,403000
1651,6,3429.0,2.0,31,1976,2,298.0,8,NWAmes,Newer 2 Story,195000
1913,6,2997.0,2.0,46,1961,1,291.0,6,NAmes,Split or Multi-Level,158500
2790,8,3640.0,2.0,4,2002,2,210.0,7,CollgCr,Newer 2 Story,255000
1541,5,4280.0,2.0,52,1956,2,0.0,7,Crawfor,Newer 1 Story,236500
1684,5,2336.0,1.0,41,1966,1,52.0,5,NAmes,Newer 1 Story,129250
301,7,3786.0,2.0,51,1997,2,0.0,6,Crawfor,Newer 1 Story,289000
1569,5,2356.0,2.0,32,1976,2,0.0,8,Mitchel,Duplex,100000
2153,8,4530.0,2.0,6,2001,2,256.0,7,CollgCr,Newer 2 Story,275000
1467,8,3174.0,2.0,9,2000,2,192.0,7,CollgCr,Newer 2 Story,207000
2540,5,2948.0,2.0,41,1998,1,166.0,6,NAmes,Newer 1 Story,146000
2368,6,1788.0,1.0,34,1972,1,380.0,6,BrDale,2 Story PUD,116000
874,7,3736.0,2.0,12,1998,2,573.0,8,CollgCr,Newer 2 Story,219500
463,7,3288.0,2.0,6,2003,2,163.0,6,NridgHt,1 Story PUD,173000
784,4,2647.0,1.0,53,1956,1,0.0,6,Edwards,Newer 1 Story,135000
2149,7,3521.0,2.0,4,2003,2,0.0,7,CollgCr,Newer 2 Story,213000
2069,6,2760.0,2.0,53,1995,1,0.0,6,Sawyer,Newer 1 Story,150000
472,7,3307.0,2.0,4,2006,2,16.0,7,Blmngtn,1 Story PUD,181000
1921,6,3185.0,1.0,49,1958,1,243.0,7,NAmes,Newer 1 Story,157900
2778,7,3316.0,2.0,7,2000,2,0.0,7,CollgCr,Newer 2 Story,217000
526,8,4078.0,3.0,4,2006,2,0.0,9,Somerst,Newer 2 Story,252000
2795,7,3310.0,2.0,4,2002,2,0.0,8,CollgCr,Newer 2 Story,197000
478,7,2934.0,2.0,5,2005,2,200.0,7,Gilbert,Newer 2 Story,189500
2841,5,2216.0,1.0,88,1950,1,0.0,7,Edwards,1.5 Story Finished,116000
119,6,3184.0,2.0,47,1963,1,451.0,6,NWAmes,Newer 1 Story,143000
1960,5,2140.0,1.0,57,1950,1,0.0,6,NAmes,Newer 1 Story,119000
1277,6,2372.0,1.0,54,1954,1,0.0,6,NAmes,1.5 Story Finished,127500
2466,6,3189.0,2.0,1,2005,2,0.0,7,Somerst,Newer 2 Story,200825
1043,6,1750.0,1.0,38,1970,1,127.0,5,BrDale,2 Story PUD,106000
231,4,1856.0,2.0,83,1950,1,0.0,4,Sawyer,Older 1 Story,85000
461,8,4125.0,3.0,7,2003,2,270.0,8,NridgHt,Newer 1 Story,286500
33,6,2578.0,2.0,33,1977,2,0.0,4,NPkVill,1 Story PUD,127500
1795,7,3245.0,2.0,1,2007,2,0.0,6,Somerst,Newer 1 Story,210400
1073,8,3624.0,2.0,5,2004,1,472.0,6,NridgHt,1 Story PUD,274000
1576,8,3312.0,2.0,1,2007,2,0.0,6,Timber,Newer 2 Story,264966
2044,4,2519.0,1.0,97,1950,2,0.0,6,IDOTRR,1.5 Story Finished,50000
185,5,2754.0,1.0,95,1950,2,0.0,7,OldTown,1.5 Story Finished,139000
1828,7,4290.0,2.0,17,1990,2,272.0,7,Veenker,Newer 2 Story,300000
2152,8,3632.0,2.0,13,1995,2,519.0,7,CollgCr,Newer 1 Story,228000
1752,7,2178.0,2.0,4,2003,2,0.0,7,Gilbert,Split or Multi-Level,165500
2637,4,2224.0,1.0,81,1950,1,0.0,8,OldTown,Older 2 Story,107000
1000,8,3868.0,2.0,7,2002,1,0.0,5,StoneBr,1 Story PUD,286000
727,4,1440.0,0.0,89,1950,1,0.0,4,IDOTRR,Older 1 Story,34900
2612,5,2112.0,1.0,42,1964,1,0.0,5,NAmes,Newer 1 Story,115000
2422,8,3129.0,2.0,3,2003,2,40.0,7,Blmngtn,1 Story PUD,215000
752,7,2832.0,1.0,94,1994,2,0.0,8,OldTown,Older 2 Story,179900
15,8,3518.0,2.0,25,1985,1,0.0,4,StoneBr,1 Story PUD,212000
2319,8,3665.0,2.0,1,2005,2,216.0,7,Gilbert,Newer 2 Story,250000
2681,5,2843.0,1.0,78,1950,1,0.0,8,BrkSide,1.5 Story Finished,149000
1006,6,2862.0,2.0,13,1996,2,0.0,8,Gilbert,Newer 2 Story,188000
2596,3,1797.0,1.0,76,2001,1,0.0,5,OldTown,Older 1 Story,99800
2002,7,3976.0,2.0,117,1998,1,0.0,8,OldTown,Older 2 Story,159500
55,7,2158.0,2.0,6,2004,2,0.0,7,Gilbert,Split or Multi-Level,184500
1682,6,2792.0,2.0,31,1976,2,0.0,7,NPkVill,2 Story PUD,155000
977,5,3096.0,2.0,40,2000,2,176.0,7,Mitchel,Newer 1 Story,160000
2548,5,2640.0,2.0,42,1964,1,0.0,7,NAmes,Newer 2 Story,157500
340,8,3964.0,2.0,16,1995,2,0.0,6,Mitchel,Newer 1 Story,285000
1487,5,3472.0,0.0,108,2003,2,0.0,9,Edwards,Duplex,145900
1423,7,3181.0,2.0,12,1996,2,0.0,8,SawyerW,Split or Multi-Level,229000
1949,4,3012.0,2.0,82,1993,2,0.0,6,OldTown,1.5 Story Finished,128500
2444,8,3905.0,3.0,8,1998,2,242.0,7,NoRidge,Newer 2 Story,286000
345,6,3023.0,2.0,12,1997,2,0.0,7,Gilbert,Newer 2 Story,189500
650,5,1826.0,1.0,56,1953,1,140.0,7,NAmes,Newer 1 Story,102900
192,5,2963.0,1.0,60,1997,1,0.0,7,BrkSide,1.5 Story Finished,128500
1945,5,3315.0,1.0,54,2004,1,0.0,7,NAmes,1.5 Story Finished,156000
2277,8,4218.0,3.0,2,2006,2,245.0,9,Timber,Newer 2 Story,281213
1266,7,3159.0,2.0,48,2007,2,0.0,9,NAmes,Newer 1 Story,242000
674,6,3454.0,2.0,49,1960,2,30.0,6,NAmes,Newer 1 Story,157500
2823,7,3136.0,2.0,3,2004,2,190.0,8,Edwards,Newer 2 Story,196500
2772,7,3441.0,2.0,8,1998,2,0.0,5,CollgCr,Newer 1 Story,193000
2015,5,2274.0,1.0,68,1952,1,0.0,7,BrkSide,1.5 Story Finished,132000
2642,7,2716.0,2.0,106,1970,1,0.0,7,OldTown,Older 2 Story,139900
144,6,2700.0,1.0,51,1959,1,220.0,6,NAmes,Newer 1 Story,148000
1712,8,3487.0,3.0,0,2007,2,246.0,8,NridgHt,Newer 2 Story,281500
2890,6,2866.0,2.0,31,1975,2,257.0,6,Mitchel,Split or Multi-Level,148000
1157,5,3132.0,2.0,36,1972,2,0.0,5,Sawyer,1.5 Story Finished,140000
2550,5,2811.0,2.0,48,1991,1,85.0,6,NAmes,Newer 1 Story,150000
29,7,3253.0,2.0,11,1999,2,0.0,5,NAmes,1 Story PUD,184000
108,8,2936.0,2.0,32,1978,1,0.0,4,Greens,1 Story PUD,206000
2286,4,1891.0,1.0,35,1972,1,0.0,5,MeadowV,2 Story PUD,85500
1533,6,2615.0,1.0,74,1995,1,0.0,6,Crawfor,Older 2 Story,188700
376,6,3582.0,2.0,31,1986,2,101.0,7,NWAmes,Newer 1 Story,200000
800,7,2577.0,2.0,19,1991,1,0.0,4,SawyerW,Split or Multi-Level,162000
1395,5,1584.0,1.0,68,1997,1,0.0,4,Sawyer,Older 1 Story,108000
388,5,3720.0,2.0,34,1975,2,161.0,7,NWAmes,Newer 1 Story,213000
1689,8,4396.0,3.0,0,2007,2,328.0,7,NridgHt,Newer 1 Story,318000
2737,6,3476.0,3.0,78,1950,2,0.0,8,Edwards,Older 2 Story,235000
120,4,2175.0,0.0,51,1959,1,0.0,6,NAmes,Newer 1 Story,128950
1230,6,3228.0,2.0,47,1961,1,491.0,6,NAmes,Newer 1 Story,163000
2047,5,2130.0,1.0,67,1950,1,0.0,7,Edwards,1.5 Story Finished,126000
1293,7,3928.0,2.0,5,2003,2,0.0,6,OldTown,1.5 Story Finished,200000
1915,5,2713.0,1.0,49,1958,1,180.0,7,NAmes,1.5 Story Finished,144000
1766,8,4729.0,3.0,9,1999,2,0.0,9,NoRidge,Newer 2 Story,322500
268,7,3908.0,2.0,12,1998,2,442.0,6,CollgCr,Newer 1 Story,224900
729,5,3428.0,2.0,86,2004,1,0.0,6,BrkSide,Older 2 Story,223500
902,4,1920.0,1.0,53,1956,1,0.0,5,Edwards,Newer 1 Story,112000
993,6,3000.0,2.0,11,1998,2,0.0,7,Gilbert,Newer 2 Story,187500
903,6,2408.0,2.0,89,2000,1,0.0,7,Edwards,1.5 Story Finished,110000
1221,3,999.0,0.0,73,2003,1,0.0,5,BrkSide,Older 1 Story,52000
1719,6,3184.0,2.0,2,2006,2,256.0,6,NridgHt,1 Story PUD,207000
1521,5,2904.0,0.0,97,1950,1,0.0,7,SWISU,Older 2 Story,130000
2707,4,1812.0,2.0,39,1967,2,0.0,6,Sawyer,Duplex,90000
987,5,2351.0,2.0,17,1992,1,0.0,6,Mitchel,Newer 2 Story,130000
2558,5,2332.0,2.0,98,1991,1,0.0,5,BrkSide,1.5 Story Finished,127000
1778,9,4598.0,3.0,1,2006,2,302.0,8,Somerst,Newer 1 Story,320000
2601,5,2970.0,2.0,86,1950,1,0.0,5,OldTown,Older 1 Story,120000
74,7,2974.0,2.0,6,2004,2,122.0,8,SawyerW,Newer 2 Story,181000
2190,4,2188.0,2.0,53,1954,1,0.0,5,Edwards,Newer 1 Story,110000
701,4,2301.0,0.0,89,1950,2,0.0,8,OldTown,2 Family Conversion,94550
2556,4,1309.0,0.0,83,1958,1,0.0,4,BrkSide,Older 1 Story,85500
2293,5,2609.0,2.0,30,1977,1,144.0,4,Mitchel,Split Foyer,153500
787,3,2185.0,2.0,54,1955,2,0.0,8,Edwards,Newer 1 Story,139600
595,5,3576.0,2.0,42,1967,1,0.0,7,NAmes,Newer 1 Story,143000
846,6,3192.0,2.0,11,1998,2,120.0,7,CollgCr,Newer 2 Story,200000
594,5,2040.0,1.0,42,1967,1,0.0,5,NAmes,Newer 1 Story,130000
792,6,2626.0,1.0,63,1950,1,0.0,6,Edwards,Newer 2 Story,154400
768,5,1923.0,1.0,75,1950,2,0.0,6,Edwards,1.5 Story Finished,63000
174,5,3245.0,2.0,53,1957,1,0.0,6,OldTown,Newer 1 Story,143000
1889,5,2712.0,2.0,46,1961,1,56.0,5,NAmes,Newer 1 Story,137500
363,6,2725.0,2.0,17,1992,2,106.0,6,Gilbert,Newer 1 Story,173000
1401,7,3526.0,2.0,29,1979,2,0.0,7,ClearCr,Newer 1 Story,245000
1978,5,2544.0,2.0,27,1980,1,180.0,4,OldTown,Duplex,140000
2840,4,3045.0,2.0,52,1968,2,60.0,6,Edwards,Newer 1 Story,125000
862,5,1932.0,2.0,37,2007,1,0.0,5,CollgCr,Split Foyer,133000
507,8,3834.0,3.0,1,2009,2,72.0,6,Somerst,Newer 1 Story,244600
1262,5,2328.0,2.0,40,1968,1,0.0,5,NAmes,Newer 1 Story,139000
1228,5,2384.0,1.0,55,1953,1,88.0,5,NAmes,Newer 1 Story,112900
1288,5,2370.0,1.0,98,2003,1,0.0,6,OldTown,Older 2 Story,111000
1243,6,3242.0,2.0,51,1957,1,387.0,6,NAmes,Newer 1 Story,166000
1658,5,3455.0,2.0,36,1971,2,0.0,7,NWAmes,Newer 1 Story,175000
446,7,4103.0,2.0,6,2004,2,418.0,8,NridgHt,Newer 1 Story,269500
1097,7,3759.0,2.0,9,2000,2,0.0,8,Gilbert,Newer 2 Story,225000
2329,8,4048.0,2.0,21,1985,2,0.0,5,StoneBr,1 Story PUD,275000
1909,5,2384.0,1.0,66,1950,1,0.0,6,NAmes,1.5 Story Finished,105000
656,5,2496.0,1.0,93,1987,2,0.0,8,OldTown,1.5 Story Finished,135000
1690,8,5168.0,3.0,0,2007,2,0.0,7,NridgHt,Newer 1 Story,345474
